,CreditCardID,CardType,CardNumber,ExpMonth,ExpYear,ModifiedDate
14595,14596,Vista,11115885153847,2,2006,2014-04-07
14596,14597,Distinguish,55559099960738,10,2005,2013-08-01
14597,14598,Vista,11115299595422,2,2005,2013-11-18
14598,14599,ColonialVoice,77772435226441,1,2008,2013-07-31
14599,14600,SuperiorCard,33332376676443,2,2007,2008-12-05
14600,14601,Vista,11116280461096,1,2008,2013-12-17
14601,14602,ColonialVoice,77774756808242,9,2008,2013-07-11
14602,14603,ColonialVoice,77773535535715,7,2006,2013-12-17
14603,14604,ColonialVoice,77775747971356,9,2008,2013-09-19
14604,14605,Vista,11115483272970,5,2007,2013-07-26
14605,14606,ColonialVoice,77774178651117,12,2007,2012-06-30
14606,14607,SuperiorCard,33337812714840,6,2007,2009-12-28
14607,14608,ColonialVoice,77776193360370,2,2006,2013-02-25
14608,14609,SuperiorCard,33338298528229,3,2007,2014-03-17
14609,14610,ColonialVoice,77774209063666,8,2005,2013-09-18
14610,14611,SuperiorCard,33335839715200,2,2007,2012-12-10
14611,14612,ColonialVoice,77771287922242,8,2008,2011-05-31
14612,14613,ColonialVoice,77778345217787,6,2005,2013-06-18
14613,14614,Vista,11118061146164,2,2007,2011-06-14
14614,14615,SuperiorCard,33338990766250,3,2005,2014-01-06
14615,14616,SuperiorCard,33336825026608,2,2005,2013-01-14
14616,14617,ColonialVoice,77771377568999,7,2005,2014-03-19
14617,14618,SuperiorCard,33336152796265,5,2007,2013-11-27
14618,14619,SuperiorCard,33339219689206,9,2005,2014-03-18
14619,14620,Vista,11114949418590,12,2007,2014-02-06
14620,14621,SuperiorCard,33331870859465,7,2005,2012-07-12
14621,14622,SuperiorCard,33331286903631,11,2005,2011-09-11
14622,14623,SuperiorCard,33336708876496,6,2006,2014-03-01
14623,14624,ColonialVoice,77776721367181,5,2007,2013-10-31
14624,14625,Vista,11119645366493,2,2008,2013-07-06
14625,14626,ColonialVoice,77779970610567,10,2005,2013-12-14
14626,14627,ColonialVoice,77779640053731,7,2008,2013-07-31
14627,14628,Distinguish,55551115844354,12,2008,2014-04-25
14628,14629,SuperiorCard,33331847850851,11,2005,2014-01-22
14629,14630,ColonialVoice,77772761154310,6,2005,2013-10-25
14630,14631,ColonialVoice,77778699544029,7,2008,2014-03-17
14631,14632,Vista,11117482469295,3,2006,2013-11-08
14632,14633,Vista,11115109552111,2,2005,2014-02-19
14633,14634,Distinguish,55555855197195,11,2008,2013-11-18
14634,14635,Distinguish,55551296933780,12,2007,2014-04-30
14635,14636,Vista,11118765045368,9,2008,2013-07-27
14636,14637,ColonialVoice,77777382266778,1,2007,2013-12-09
14637,14638,Vista,11114315708741,11,2005,2013-10-06
14638,14639,SuperiorCard,33339777647937,9,2008,2012-08-18
14639,14640,Vista,11118465985835,11,2005,2013-07-25
14640,14641,ColonialVoice,77775129990866,7,2006,2013-08-13
14641,14642,Distinguish,55554132442270,8,2005,2014-06-14
14642,14643,Vista,11116907724335,10,2006,2014-01-04
14643,14644,Distinguish,55559031737683,1,2008,2014-01-08
14644,14645,Distinguish,55554859994791,9,2008,2013-11-25
14645,14646,SuperiorCard,33337494939686,2,2006,2014-02-11
14646,14647,SuperiorCard,33339293764538,2,2007,2014-05-28
14647,14648,Vista,11112937300271,10,2005,2013-11-03
14648,14649,ColonialVoice,77777812792964,4,2005,2014-02-02
14649,14650,SuperiorCard,33335110405808,12,2005,2013-09-24
14650,14651,ColonialVoice,77777588259784,11,2005,2011-08-17
14651,14652,Distinguish,55557217751048,8,2007,2014-02-22
14652,14653,Vista,11119354963040,3,2007,2014-03-31
14653,14654,SuperiorCard,33338001311900,4,2007,2012-05-25
14654,14655,Vista,11119349978285,10,2006,2013-09-18
14655,14656,Distinguish,55553281844920,11,2007,2012-04-22
14656,14657,Vista,11114957568924,7,2008,2014-01-22
14657,14658,Vista,11119797839901,9,2007,2014-06-25
14658,14659,SuperiorCard,33331715599759,5,2005,2014-04-02
14659,14660,Distinguish,55557146778972,5,2005,2012-11-10
14660,14661,ColonialVoice,77773922160710,6,2008,2008-12-09
14661,14662,ColonialVoice,77779486446443,12,2006,2011-10-02
14662,14663,Vista,11112803902595,8,2005,2013-09-02
14663,14664,SuperiorCard,33335855929540,9,2005,2014-04-04
14664,14665,ColonialVoice,77775086900586,9,2008,2011-11-21
14665,14666,Vista,11118738502888,5,2007,2013-12-30
14666,14667,ColonialVoice,77774049465640,4,2005,2012-11-09
14667,14668,SuperiorCard,33332430847749,7,2008,2013-09-30
14668,14669,ColonialVoice,77778363906526,12,2006,2014-04-27
14669,14670,SuperiorCard,33332869839788,9,2007,2013-03-12
14670,14671,Distinguish,55555004951112,4,2006,2013-09-24
14671,14672,ColonialVoice,77778952305300,3,2008,2013-03-20
14672,14673,Vista,11116092143364,4,2007,2013-10-28
14673,14674,ColonialVoice,77775010541567,2,2007,2014-01-16
14674,14675,Vista,11117573886338,6,2007,2013-10-28
14675,14676,ColonialVoice,77776351785749,7,2006,2013-12-15
14676,14677,Distinguish,55557551195799,6,2007,2014-06-28
14677,14678,ColonialVoice,77771762727509,5,2005,2013-10-02
14678,14679,Distinguish,55558507427763,8,2005,2013-07-18
14679,14680,ColonialVoice,77773518812146,5,2007,2013-09-07
14680,14681,SuperiorCard,33334583897659,4,2006,2013-01-05
14681,14682,ColonialVoice,77774106106818,10,2005,2013-08-16
14682,14683,Distinguish,55557637527220,7,2007,2013-07-07
14683,14684,Vista,11116290821991,8,2007,2013-08-14
14684,14685,Vista,11114586657131,3,2007,2012-03-30
14685,14686,ColonialVoice,77777709923005,11,2008,2014-04-17
14686,14687,Vista,11116161769330,12,2005,2011-07-21
14687,14688,SuperiorCard,33333631086271,1,2006,2013-05-26
14688,14689,Distinguish,55558647914149,1,2008,2014-05-11
14689,14690,ColonialVoice,77772007101093,8,2007,2013-10-13
14690,14691,SuperiorCard,33333621084295,12,2006,2013-11-28
14691,14692,SuperiorCard,33331597956220,10,2006,2011-12-17
14692,14693,Vista,11117697236738,5,2005,2013-08-23
14693,14694,SuperiorCard,33334646620187,4,2005,2013-05-04
14694,14695,ColonialVoice,77771653401803,5,2008,2014-03-28
14695,14696,Distinguish,55553739322823,5,2006,2012-07-15
14696,14697,ColonialVoice,77771577639315,3,2008,2013-08-20
14697,14698,SuperiorCard,33334192123895,2,2006,2014-01-28
14698,14699,Vista,11115438369427,12,2008,2014-03-19
14699,14700,Vista,11115511686654,5,2005,2013-10-25
14700,14701,ColonialVoice,77771788748616,6,2006,2010-01-17
14701,14702,SuperiorCard,33335596797823,7,2006,2014-04-17
14702,14703,Vista,11113608621121,7,2008,2014-03-05
14703,14704,Distinguish,55554457415808,4,2005,2014-03-04
14704,14705,SuperiorCard,33333335218613,12,2007,2011-09-10
14705,14706,Vista,11119664602161,2,2008,2013-12-13
14706,14707,SuperiorCard,33335611982931,12,2006,2013-12-29
14707,14708,ColonialVoice,77777830248986,5,2006,2013-11-17
14708,14709,ColonialVoice,77779858899003,1,2008,2013-10-30
14709,14710,ColonialVoice,77771693199555,5,2007,2011-11-07
14710,14711,Vista,11111356165301,3,2007,2013-05-24
14711,14712,ColonialVoice,77773951923628,6,2008,2013-09-18
14712,14713,Distinguish,55553623935953,7,2008,2012-11-03
14713,14714,Distinguish,55553651278598,10,2006,2014-02-23
14714,14715,Distinguish,55551077045515,3,2007,2012-11-27
14715,14716,Distinguish,55552242060271,6,2006,2014-04-16
14716,14717,Distinguish,55559087602194,9,2006,2014-01-03
14717,14718,Distinguish,55551999332880,6,2007,2008-11-25
14718,14719,Vista,11115501801488,7,2008,2013-02-28
14719,14720,ColonialVoice,77778261254100,3,2005,2011-07-05
14720,14721,Vista,11118755393942,11,2005,2014-02-19
14721,14722,SuperiorCard,33337631148522,10,2008,2012-05-17
14722,14723,ColonialVoice,77775564526378,10,2006,2013-05-29
14723,14724,Vista,11113190391783,1,2005,2012-02-10
14724,14725,SuperiorCard,33337797559549,8,2008,2013-10-15
14725,14726,Vista,11112011843383,11,2006,2013-11-23
14726,14727,SuperiorCard,33336697193338,4,2005,2014-01-08
14727,14728,Distinguish,55553104565046,1,2008,2013-07-04
14728,14729,ColonialVoice,77772020811065,8,2005,2011-07-01
14729,14730,Vista,11118304137259,5,2008,2013-10-13
14730,14731,ColonialVoice,77779768252513,12,2007,2013-07-03
14731,14732,Distinguish,55552582859271,12,2007,2013-08-21
14732,14733,Vista,11118958764231,9,2008,2014-04-08
14733,14734,Vista,11113905798671,9,2005,2014-02-26
14734,14735,Vista,11117026257105,1,2007,2014-03-01
14735,14736,ColonialVoice,77773648190527,1,2006,2014-04-11
14736,14737,Vista,11119801398568,8,2008,2013-11-18
14737,14738,Distinguish,55556926736769,4,2007,2014-04-29
14738,14739,Vista,11117966995963,1,2006,2013-10-04
14739,14740,Distinguish,55552924278718,11,2007,2012-07-19
14740,14741,ColonialVoice,77775211169647,5,2007,2014-05-07
14741,14742,ColonialVoice,77772292133501,9,2006,2014-01-16
14742,14743,Distinguish,55551473219127,5,2006,2013-07-16
14743,14744,Vista,11113921921979,2,2005,2014-02-10
14744,14745,Distinguish,55552382608018,11,2008,2013-05-08
14745,14746,Distinguish,55552337025169,8,2005,2012-08-07
14746,14747,SuperiorCard,33336438978010,7,2007,2014-01-05
14747,14748,Distinguish,55552941695033,4,2008,2013-11-12
14748,14749,Distinguish,55558614706864,7,2006,2013-10-27
14749,14750,Vista,11117020336487,8,2007,2014-02-05
14750,14751,Distinguish,55555967864491,5,2008,2013-03-19
14751,14752,Vista,11115002011145,10,2005,2011-06-25
14752,14753,ColonialVoice,77779982397656,10,2006,2013-04-22
14753,14754,Distinguish,55557531446516,10,2005,2013-09-07
14754,14755,Distinguish,55554916536886,4,2007,2008-12-10
14755,14756,Vista,11116065362824,8,2008,2014-05-06
14756,14757,ColonialVoice,77772413191898,11,2006,2014-05-15
14757,14758,Vista,11113303642735,2,2008,2014-02-24
14758,14759,ColonialVoice,77779608901018,1,2008,2011-09-08
14759,14760,Distinguish,55551792853584,8,2007,2014-02-03
14760,14761,SuperiorCard,33338809740629,4,2006,2014-01-08
14761,14762,Vista,11116756848755,8,2005,2008-12-08
14762,14763,Distinguish,55557814087941,4,2007,2012-08-09
14763,14764,Distinguish,55558068566318,12,2007,2011-12-15
14764,14765,ColonialVoice,77773373460456,7,2007,2012-08-25
14765,14766,Distinguish,55557389563537,12,2007,2014-02-11
14766,14767,Distinguish,55559278678592,10,2005,2012-04-22
14767,14768,ColonialVoice,77772665794177,2,2005,2013-08-28
14768,14769,Vista,11117005287027,6,2007,2013-10-01
14769,14770,SuperiorCard,33335151999686,2,2006,2014-02-12
14770,14771,Vista,11116049838631,1,2007,2013-11-23
14771,14772,ColonialVoice,77775950174321,1,2007,2014-05-12
14772,14773,ColonialVoice,77779135268635,1,2008,2013-11-06
14773,14774,ColonialVoice,77777687303638,7,2005,2014-04-13
14774,14775,Distinguish,55553650016572,4,2008,2013-10-12
14775,14776,ColonialVoice,77778883511205,7,2006,2012-02-02
14776,14777,ColonialVoice,77775989756244,4,2005,2013-10-09
14777,14778,Distinguish,55555179684834,2,2005,2013-10-03
14778,14779,ColonialVoice,77773253442170,11,2005,2013-07-01
14779,14780,SuperiorCard,33335074104809,8,2008,2014-05-19
14780,14781,ColonialVoice,77779082714669,3,2007,2012-08-28
14781,14782,Distinguish,55558179946829,4,2008,2013-09-16
14782,14783,Distinguish,55553177890901,8,2008,2014-01-17
14783,14784,Distinguish,55558498245821,3,2006,2013-02-22
14784,14785,Distinguish,55552836455668,10,2006,2013-07-16
14785,14786,SuperiorCard,33334654963543,12,2005,2013-01-09
14786,14787,Vista,11112328699625,6,2005,2013-11-24
14787,14788,SuperiorCard,33333150251174,10,2006,2012-12-08
14788,14789,Distinguish,55557273419832,3,2006,2012-06-02
14789,14790,ColonialVoice,77779505936958,3,2007,2013-07-31
14790,14791,Vista,11114047882397,8,2007,2011-12-23
14791,14792,Vista,11117076725384,6,2008,2014-02-22
14792,14793,SuperiorCard,33338812452161,4,2005,2014-04-21
14793,14794,Distinguish,55555891666526,12,2005,2014-01-01
14794,14795,Vista,11115565883086,4,2008,2013-09-03
14795,14796,Vista,11115895997842,7,2008,2013-11-19
14796,14797,SuperiorCard,33334889938121,2,2008,2013-10-09
14797,14798,ColonialVoice,77776815546377,3,2008,2012-12-28
14798,14799,SuperiorCard,33334184380362,10,2006,2012-05-29
14799,14800,ColonialVoice,77777844301401,5,2006,2011-08-09
14800,14801,ColonialVoice,77776915770640,12,2005,2014-04-21
14801,14802,Distinguish,55555652424330,12,2006,2013-05-15
14802,14803,Vista,11111627648661,4,2007,2012-06-30
14803,14804,SuperiorCard,33331041456335,7,2005,2014-03-11
14804,14805,Vista,11118930152059,2,2008,2013-06-19
14805,14806,SuperiorCard,33331920025666,3,2006,2014-02-04
14806,14807,Vista,11111826297364,9,2005,2014-06-07
14807,14808,ColonialVoice,77773747565657,3,2006,2014-04-25
14808,14809,Distinguish,55551703426069,8,2006,2014-01-27
14809,14810,ColonialVoice,77777228710070,6,2005,2011-08-19
14810,14811,Distinguish,55551017174059,3,2006,2013-01-01
14811,14812,ColonialVoice,77779508824682,1,2006,2013-11-10
14812,14813,SuperiorCard,33339954636610,9,2005,2013-07-29
14813,14814,Distinguish,55558955005572,9,2006,2013-07-31
14814,14815,ColonialVoice,77776776718141,6,2006,2012-11-22
14815,14816,ColonialVoice,77777460829381,2,2006,2014-02-16
14816,14817,Distinguish,55559758018567,8,2005,2012-12-25
14817,14818,Distinguish,55556922327310,6,2007,2012-11-18
14818,14819,SuperiorCard,33333989564694,6,2007,2013-04-06
14819,14820,ColonialVoice,77777852594000,11,2006,2013-07-29
14820,14821,SuperiorCard,33339082167149,4,2006,2013-10-09
14821,14822,Vista,11111296919489,3,2006,2013-04-10
14822,14823,Distinguish,55554382477591,10,2008,2013-07-11
14823,14824,Vista,11115576310137,10,2007,2013-07-15
14824,14825,Distinguish,55557257402173,9,2005,2013-07-16
14825,14826,Distinguish,55559189034815,7,2006,2013-11-02
14826,14827,ColonialVoice,77779107999039,1,2005,2014-05-08
14827,14828,Vista,11112166507251,7,2007,2013-08-11
14828,14829,Vista,11113664911475,10,2005,2012-02-03
14829,14830,SuperiorCard,33333868732678,8,2005,2009-03-01
14830,14831,Distinguish,55557671990282,6,2006,2013-08-06
14831,14832,ColonialVoice,77774126386009,4,2007,2014-03-13
14832,14833,Distinguish,55555349607678,12,2006,2013-11-17
14833,14834,Vista,11114598056999,5,2005,2012-05-14
14834,14835,ColonialVoice,77778856762199,5,2005,2013-04-10
14835,14836,Distinguish,55558278230104,5,2006,2014-02-24
14836,14837,Distinguish,55551586896215,11,2005,2013-12-19
14837,14838,Vista,11116059634566,6,2008,2013-04-12
14838,14839,Distinguish,55557622081090,6,2006,2012-01-01
14839,14840,Distinguish,55557712327563,5,2005,2012-06-26
14840,14841,Distinguish,55554977062545,1,2005,2011-04-25
14841,14842,Vista,11118374076858,6,2006,2013-05-30
14842,14843,ColonialVoice,77778326298271,8,2007,2013-08-08
14843,14844,Distinguish,55554383144139,9,2006,2013-08-06
14844,14845,SuperiorCard,33336694853879,10,2005,2014-03-25
14845,14846,ColonialVoice,77778861982430,4,2008,2014-05-16
14846,14847,SuperiorCard,33332984926842,4,2006,2012-04-05
14847,14848,Distinguish,55552081658915,5,2007,2014-03-11
14848,14849,ColonialVoice,77771009864215,12,2006,2011-10-06
14849,14850,Vista,11117705344972,7,2007,2012-11-01
14850,14851,Vista,11118698865053,5,2008,2014-05-19
14851,14852,Distinguish,55553567148274,10,2007,2011-11-23
14852,14853,Distinguish,55557475840131,9,2005,2013-07-16
14853,14854,SuperiorCard,33332032203231,1,2008,2013-08-20
14854,14855,Vista,11118800245130,10,2006,2012-12-15
14855,14856,Distinguish,55559607857224,7,2007,2013-11-08
14856,14857,ColonialVoice,77771614263376,10,2007,2014-02-02
14857,14858,ColonialVoice,77771765719323,9,2008,2011-12-23
14858,14859,Distinguish,55558972960582,7,2007,2011-11-18
14859,14860,ColonialVoice,77777313683795,6,2005,2009-01-10
14860,14861,Distinguish,55555828962959,6,2007,2011-11-14
14861,14862,SuperiorCard,33335006065109,7,2007,2013-02-11
14862,14863,ColonialVoice,77772293023496,3,2008,2012-07-20
14863,14864,Vista,11117428659282,2,2006,2013-07-15
14864,14865,SuperiorCard,33335267498473,9,2007,2013-10-06
14865,14866,ColonialVoice,77776328755854,4,2005,2013-09-29
14866,14867,SuperiorCard,33332064976897,4,2006,2012-10-04
14867,14868,Distinguish,55552937242436,2,2005,2013-06-20
14868,14869,Distinguish,55551762456946,12,2008,2014-01-21
14869,14870,Vista,11118119112358,10,2006,2012-04-18
14870,14871,SuperiorCard,33336050818187,9,2007,2013-12-22
14871,14872,ColonialVoice,77774816969335,9,2007,2014-05-17
14872,14873,SuperiorCard,33333276184295,2,2008,2014-03-30
14873,14874,SuperiorCard,33337114936628,2,2006,2013-11-28
14874,14875,Distinguish,55552114132900,8,2005,2013-11-03
14875,14876,SuperiorCard,33332278177786,9,2006,2012-09-23
14876,14877,Distinguish,55556864448665,10,2005,2014-04-29
14877,14878,Distinguish,55558188028987,8,2008,2013-09-02
14878,14879,SuperiorCard,33338467968546,4,2006,2014-02-27
14879,14880,SuperiorCard,33336600307778,7,2006,2013-01-26
14880,14881,Distinguish,55555407496433,8,2005,2013-10-19
14881,14882,Distinguish,55558865745169,7,2007,2014-02-18
14882,14883,SuperiorCard,33332171985137,4,2008,2011-08-18
14883,14884,SuperiorCard,33338439150263,4,2006,2014-04-20
14884,14885,Vista,11117475800126,7,2008,2013-03-16
14885,14886,Distinguish,55559918160410,9,2005,2014-01-02
14886,14887,Vista,11115368067130,8,2008,2013-04-11
14887,14888,ColonialVoice,77772900780453,2,2006,2014-02-07
14888,14889,SuperiorCard,33332426730781,10,2008,2014-03-09
14889,14890,ColonialVoice,77771685292105,12,2005,2014-05-19
14890,14891,SuperiorCard,33339603439468,10,2007,2014-05-28
14891,14892,Vista,11117862164354,4,2007,2014-01-29
14892,14893,Vista,11119191496357,12,2006,2013-08-20
14893,14894,ColonialVoice,77774003717268,11,2008,2014-03-19
14894,14895,Distinguish,55552245035451,5,2008,2012-07-31
14895,14896,Vista,11114917898423,9,2005,2013-04-03
14896,14897,ColonialVoice,77774826561250,12,2006,2013-12-28
14897,14898,Distinguish,55556680982667,12,2006,2011-12-07
14898,14899,ColonialVoice,77771810571456,10,2008,2013-12-31
14899,14900,ColonialVoice,77776003794759,3,2005,2012-06-30
14900,14901,ColonialVoice,77772702811811,12,2005,2013-08-23
14901,14902,Vista,11113268828890,12,2005,2014-02-03
14902,14903,Distinguish,55559859961330,12,2005,2011-11-20
14903,14904,SuperiorCard,33334995856737,11,2008,2012-12-19
14904,14905,ColonialVoice,77778744485416,3,2008,2013-10-28
14905,14906,SuperiorCard,33339670945888,9,2006,2014-01-16
14906,14907,ColonialVoice,77774668750256,4,2008,2013-11-27
14907,14908,ColonialVoice,77777911656179,2,2006,2013-11-26
14908,14909,ColonialVoice,77776453204959,3,2008,2013-11-27
14909,14910,Distinguish,55553495920651,3,2006,2013-09-26
14910,14911,Distinguish,55556298436456,6,2007,2013-11-23
14911,14912,ColonialVoice,77775493424894,7,2007,2014-04-30
14912,14913,ColonialVoice,77771687028169,7,2005,2013-12-31
14913,14914,ColonialVoice,77771374426805,8,2005,2014-06-14
14914,14915,SuperiorCard,33336414575956,6,2007,2013-09-04
14915,14916,SuperiorCard,33334767567254,8,2008,2012-11-30
14916,14917,Distinguish,55551812956368,9,2005,2013-10-24
14917,14918,SuperiorCard,33336201813515,11,2005,2012-07-07
14918,14919,SuperiorCard,33335376432041,3,2006,2013-11-01
14919,14920,SuperiorCard,33339707023141,10,2007,2012-01-26
14920,14921,Vista,11114270924292,7,2005,2014-04-04
14921,14922,Vista,11113712761182,10,2006,2013-07-12
14922,14923,Vista,11113089280184,11,2005,2013-04-05
14923,14924,SuperiorCard,33331174366464,2,2008,2009-02-09
14924,14925,Distinguish,55554677807178,8,2008,2014-02-18
14925,14926,SuperiorCard,33337589962656,9,2007,2012-06-18
14926,14927,Distinguish,55555201243378,8,2005,2013-07-16
14927,14928,Distinguish,55556920665593,8,2008,2012-05-30
14928,14929,Vista,11112558811940,10,2007,2013-09-18
14929,14930,Vista,11113291098737,12,2008,2014-03-26
14930,14931,ColonialVoice,77774259489793,2,2006,2014-01-11
14931,14932,Vista,11118701618280,5,2006,2013-10-22
14932,14933,Distinguish,55552819679111,6,2006,2014-04-18
14933,14934,ColonialVoice,77773918602852,9,2007,2014-01-25
